Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Zalaegerszeg,1.68,2.90,-1.22,1.55,2.37,-0.82,0.13,0.53,-0.40,1.68,2.90,-1.22,2,1,1,2.22,38.60,34.03,46.70,0.18,1.13,184,6,15,20,83.33,17.7,19.12,3,9,9,3,12,22.4,13.23,83.47,76.58,62.8,40.71,0,Ferencváros 1-2 Zalaegerszeg,2025-10-26
Ferencváros,2.90,1.68,1.22,2.37,1.55,0.82,0.53,0.13,0.40,2.90,1.68,1.22,1,2,-1,-2.22,61.40,65.97,51.83,1.13,0.18,336,26,20,15,17.7,83.33,11.11,9,3,35,9,11,146.9,86.77,25.53,23.42,91.47,59.29,0,Ferencváros 1-2 Zalaegerszeg,2025-10-26
Újpest,2.74,2.60,0.14,1.58,2.38,-0.80,0.40,0.23,0.17,1.98,2.60,-0.62,2,5,-3,-3.14,52.50,48.09,42.05,0.64,0.5,163,13,12,22,18.75,44.0,9.88,5,6,18,5,15,72.3,40.44,21.13,20.1,24.99,8.32,2,Debrecen 5-2 Újpest,2025-10-26
Debrecen,2.60,2.74,-0.14,2.38,1.58,0.80,0.23,0.40,-0.17,2.60,1.98,0.62,5,2,3,3.14,47.50,51.91,47.65,0.5,0.64,181,8,22,12,44.0,18.75,11.43,6,5,16,5,13,106.5,59.56,84.0,79.9,275.32,91.68,3,Debrecen 5-2 Újpest,2025-10-26
Győri ETO,1.43,1.41,0.02,1.32,1.40,-0.08,0.11,0.01,0.10,1.43,1.41,0.02,2,3,-1,-1.02,57.60,55.45,49.02,1.18,0.71,274,15,11,11,9.32,15.49,11.10,5,2,18,4,10,96.2,62.92,25.73,25.21,69.13,58.7,0,Kisvárda 3-2 Győri ETO,2025-10-26
Kisvárda,1.41,1.43,-0.02,1.40,1.32,0.08,0.01,0.11,-0.10,1.41,1.43,-0.02,3,2,1,1.02,42.40,44.55,44.77,0.71,1.18,168,6,11,11,15.49,9.32,16.11,2,5,17,1,11,56.7,37.08,76.33,74.79,48.63,41.3,4,Kisvárda 3-2 Győri ETO,2025-10-26
Kazincbarcika,0.98,1.67,-0.69,0.97,1.52,-0.55,0.01,0.15,-0.14,0.98,1.67,-0.69,1,0,1,1.69,55.50,48.18,49.00,0.68,1.34,218,5,10,17,14.71,12.69,6.40,5,8,15,5,14,116.3,42.82,27.2,26.22,85.7,38.34,3,Nyíregyháza Spartacus 0-1 Kazincbarcika,2025-10-25
Nyíregyháza Spartacus,1.67,0.98,0.69,1.52,0.97,0.55,0.15,0.01,0.14,1.67,0.98,0.69,0,1,-1,-1.69,44.50,51.82,51.25,1.34,0.68,215,22,17,10,12.69,14.71,7.94,8,5,21,8,15,155.3,57.18,76.53,73.78,137.83,61.66,2,Nyíregyháza Spartacus 0-1 Kazincbarcika,2025-10-25
Paks,2.03,1.69,0.34,1.25,1.54,-0.29,0.78,0.15,0.63,2.03,1.69,0.34,1,2,-1,-1.34,46.60,60.97,55.49,0.78,1.08,202,13,16,15,20.51,13.89,6.83,11,3,38,6,11,116.5,52.74,65.93,80.21,131.07,60.47,3,Diósgyőr 2-1 Paks,2025-10-25
Diósgyőr,1.69,2.03,-0.34,1.54,1.25,0.29,0.15,0.78,-0.63,1.69,2.03,-0.34,2,1,1,1.34,53.40,39.03,46.71,1.08,0.78,173,17,15,16,13.89,20.51,6.37,3,11,16,3,19,104.4,47.26,16.27,19.79,85.7,39.53,0,Diósgyőr 2-1 Paks,2025-10-25
MTK,4.47,0.89,3.58,3.73,0.48,3.25,0.74,0.41,0.33,4.47,0.89,3.58,1,1,0,-3.58,72.70,77.21,56.73,2.34,0.48,474,35,28,9,11.97,18.75,7.36,5,3,55,9,11,355.9,95.52,2.2,1.53,218.27,85.57,0,Puskás 1-1 MTK,2025-10-25
Puskás,0.89,4.47,-3.58,0.48,3.73,-3.25,0.41,0.74,-0.33,0.89,4.47,-3.58,1,1,0,3.58,27.30,22.79,41.93,0.48,2.34,91,8,9,28,18.75,11.97,31.13,3,5,12,3,11,16.7,4.48,141.93,98.47,36.8,14.43,3,Puskás 1-1 MTK,2025-10-25
Ferencváros,0.9,1.49,-0.59,0.88,1.23,-0.35,0.01,0.27,-0.26,0.9,1.49,-0.59,1,1,0,0.59,58.5,60.71,49.85,0.71,0.88,256,12,9,13,12.68,14.77,16.71,2,2,32,6,11,112.7,59.54,26.53,27.11,75.93,52.34,3,Újpest 1-1 Ferencváros,2025-10-19
Újpest,1.49,0.9,0.59,1.23,0.88,0.35,0.27,0.01,0.26,1.49,0.9,0.59,1,1,0,-0.59,41.5,39.29,45.24,0.88,0.71,145,14,13,9,14.77,12.68,30.15,2,2,23,5,9,76.6,40.46,71.33,72.89,69.13,47.66,1,Újpest 1-1 Ferencváros,2025-10-19
Puskás,1.91,0.99,0.92,1.7,0.71,0.99,0.21,0.28,-0.07,1.91,0.99,0.92,1,0,1,0.08,43.4,51.79,46.39,1.26,0.49,155,15,10,7,7.94,14.29,7.36,14,6,20,2,17,77.7,54.11,70.0,66.24,83.87,73.7,2,Zalaegerszeg 0-1 Puskás,2025-10-19
Zalaegerszeg,0.99,1.91,-0.92,0.71,1.7,-0.99,0.28,0.21,0.07,0.99,1.91,-0.92,0,1,-1,-0.08,56.6,48.21,44.89,0.49,1.26,189,7,7,10,14.29,7.94,7.92,6,14,18,1,16,65.9,45.89,35.67,33.76,29.93,26.3,2,Zalaegerszeg 0-1 Puskás,2025-10-19
Kisvárda,1.63,0.72,0.91,1.57,0.52,1.05,0.06,0.2,-0.14,1.63,0.72,0.91,1,0,1,0.09,42.6,54.61,52.75,0.63,0.89,187,17,14,8,22.22,8.99,8.71,8,4,22,4,16,125.6,63.89,50.47,86.81,159.5,83.16,1,Kazincbarcika 0-1 Kisvárda,2025-10-19
Kazincbarcika,0.72,1.63,-0.91,0.52,1.57,-1.05,0.2,0.06,0.14,0.72,1.63,-0.91,0,1,-1,-0.09,57.4,45.39,44.53,0.89,0.63,163,9,8,14,8.99,22.22,7.38,4,8,16,3,15,71.0,36.11,7.67,13.19,32.3,16.84,4,Kazincbarcika 0-1 Kisvárda,2025-10-19
Diósgyőr,0.61,3.21,-2.6,0.47,2.94,-2.47,0.13,0.26,-0.13,0.61,3.21,-2.6,1,3,-2,0.6,33.1,25.93,41.88,0.31,1.3,110,5,4,24,12.9,18.46,21.74,4,11,11,3,12,11.6,4.41,78.13,86.11,23.8,10.68,0,Győri ETO 3-1 Diósgyőr,2025-10-18
Győri ETO,3.21,0.61,2.6,2.94,0.47,2.47,0.26,0.13,0.13,3.21,0.61,2.6,3,1,2,-0.6,66.9,74.07,54.63,1.3,0.31,341,35,24,4,18.46,12.9,6.05,11,4,37,8,11,251.3,95.59,12.6,13.89,198.97,89.32,1,Győri ETO 3-1 Diósgyőr,2025-10-18
Debrecen,1.89,2.86,-0.97,1.69,1.8,-0.11,0.2,1.06,-0.86,1.89,2.86,-0.97,1,1,0,0.97,45.9,33.62,45.52,0.63,1.55,152,12,9,21,14.29,13.55,8.26,2,10,16,8,18,28.6,13.86,21.4,32.62,21.47,9.97,3,Paks 1-1 Debrecen,2025-10-18
Paks,2.86,1.89,0.97,1.8,1.69,0.11,1.06,0.2,0.86,2.86,1.89,0.97,1,1,0,-0.97,54.1,66.38,56.91,1.55,0.63,247,21,21,9,13.55,14.29,5.86,10,2,55,12,19,177.7,86.14,44.2,67.38,193.87,90.03,2,Paks 1-1 Debrecen,2025-10-18
Nyíregyháza Spartacus,1.57,2.36,-0.79,1.27,2.02,-0.75,0.3,0.34,-0.04,1.57,2.36,-0.79,1,5,-4,-3.21,58.1,69.5,48.89,0.75,0.21,259,16,16,13,21.33,61.9,7.83,5,3,22,3,17,122.6,76.87,39.73,36.61,109.67,51.72,2,MTK 5-1 Nyíregyháza Spartacus,2025-10-18
MTK,2.36,1.57,0.79,2.02,1.27,0.75,0.34,0.3,0.04,2.36,1.57,0.79,5,1,4,3.21,41.9,30.5,37.93,0.21,0.75,100,7,13,16,61.9,21.33,10.35,3,5,6,2,14,36.9,23.13,68.8,63.39,102.39,48.28,0,MTK 5-1 Nyíregyháza Spartacus,2025-10-18
Diósgyőr,0.5,1.09,-0.59,0.5,0.83,-0.33,0.0,0.25,-0.25,0.5,1.09,-0.59,0,1,-1,-0.41,59.7,56.25,52.42,0.83,0.8,285,8,5,11,6.02,13.75,16.64,2,4,33,8,8,84.8,48.71,13.27,13.79,32.53,20.15,0,Kisvárda 1-0 Diósgyőr,2025-10-05
Kisvárda,1.09,0.5,0.59,0.83,0.5,0.33,0.25,0.0,0.25,1.09,0.5,0.59,1,0,1,0.41,40.3,43.75,51.1,0.8,0.83,172,14,11,5,13.75,6.02,17.8,4,2,28,3,8,89.3,51.29,82.93,86.21,128.9,79.85,3,Kisvárda 1-0 Diósgyőr,2025-10-05
Paks,1.6,2.42,-0.82,0.74,1.96,-1.22,0.1,0.46,-0.36,0.84,2.42,-1.58,2,2,0,0.82,37.5,40.47,51.92,0.51,1.03,181,10,10,16,19.61,15.53,10.37,2,1,20,3,20,47.3,22.82,104.2,95.31,96.1,49.33,1,Ferencváros 2-2 Paks,2025-10-05
Ferencváros,2.42,1.6,0.82,1.96,0.74,1.22,0.46,0.1,0.36,2.42,0.84,1.58,2,2,0,-0.82,62.5,59.53,48.05,1.03,0.51,257,14,16,10,15.53,19.61,7.91,1,2,31,9,11,160.0,77.18,5.13,4.69,98.73,50.67,2,Ferencváros 2-2 Paks,2025-10-05
Győri ETO,3.8,1.22,2.58,3.0,1.04,1.96,0.04,0.18,-0.14,3.04,1.22,1.82,1,1,0,-2.58,61.6,56.21,47.9,1.32,0.23,239,16,21,13,15.91,56.52,6.5,3,2,22,5,11,128.5,71.75,7.2,6.47,59.17,41.85,0,Debrecen 1-1 Győri ETO,2025-10-04
Debrecen,1.22,3.8,-2.58,1.04,3.0,-1.96,0.18,0.04,0.14,1.22,3.04,-1.82,1,1,0,2.58,38.4,43.79,48.18,0.23,1.32,133,5,13,21,56.52,15.91,14.21,2,3,18,4,15,50.6,28.25,104.13,93.53,82.2,58.15,4,Debrecen 1-1 Győri ETO,2025-10-04
Újpest,1.73,1.97,-0.24,1.37,1.59,-0.22,0.36,0.38,-0.02,1.73,1.97,-0.24,0,0,0,0.24,56.3,57.7,48.06,0.62,0.63,231,9,11,16,17.74,25.4,11.56,7,2,18,3,7,105.4,60.61,24.33,23.56,73.5,44.63,2,Puskás 0-0 Újpest,2025-10-04
Puskás,1.97,1.73,0.24,1.59,1.37,0.22,0.38,0.36,0.02,1.97,1.73,0.24,0,0,0,-0.24,43.7,42.3,45.58,0.63,0.62,164,14,16,11,25.4,17.74,14.15,2,7,20,9,13,68.5,39.39,78.93,76.44,91.2,55.37,2,Puskás 0-0 Újpest,2025-10-04
Zalaegerszeg,0.63,2.81,-2.18,0.63,2.39,-1.76,0.0,0.42,-0.42,0.63,2.81,-2.18,1,3,-2,0.18,49.5,38.91,43.19,0.5,0.88,156,5,4,23,8.0,26.14,10.72,5,3,11,0,18,37.8,19.69,30.07,38.62,30.13,15.74,0,Nyíregyháza Spartacus 3-1 Zalaegerszeg,2025-10-04
Nyíregyháza Spartacus,2.81,0.63,2.18,2.39,0.63,1.76,0.42,0.0,0.42,2.81,0.63,2.18,3,1,2,-0.18,50.5,61.09,47.3,0.88,0.5,182,15,23,4,26.14,8.0,7.77,3,5,24,5,18,154.2,80.31,47.8,61.38,161.33,84.26,0,Nyíregyháza Spartacus 3-1 Zalaegerszeg,2025-10-04
MTK,2.69,2.57,0.12,2.46,1.58,0.88,0.23,0.23,0.0,2.69,1.81,0.88,1,3,-2,-2.12,67.0,74.22,54.49,1.68,0.41,399,18,17,12,10.12,29.27,11.57,1,1,32,5,6,207.1,88.81,8.2,8.97,108.57,51.67,0,Kazincbarcika 3-1 MTK,2025-10-03
Kazincbarcika,2.57,2.69,-0.12,1.58,2.46,-0.88,0.23,0.23,0.0,1.81,2.69,-0.88,3,1,2,2.12,33.0,25.78,43.14,0.41,1.68,108,11,12,17,29.27,10.12,23.19,1,1,6,3,13,26.1,11.19,83.2,91.03,101.56,48.33,2,Kazincbarcika 3-1 MTK,2025-10-03
Ferencváros,1.49,1.51,-0.02,1.37,1.51,-0.14,0.12,0.0,0.12,1.49,1.51,-0.02,2,0,2,2.02,43.2,44.52,42.99,0.54,0.69,144,7,9,14,16.67,20.29,14.1,4,5,15,4,6,55.5,34.17,74.73,66.49,101.27,60.65,2,Győri ETO 0-2 Ferencváros,2025-09-28
Győri ETO,1.51,1.49,0.02,1.51,1.37,0.14,0.0,0.12,-0.12,1.51,1.49,0.02,0,2,-2,-2.02,56.8,55.48,46.58,0.69,0.54,232,16,14,9,20.29,16.67,11.0,5,4,22,5,11,106.9,65.83,37.67,33.51,65.7,39.35,0,Győri ETO 0-2 Ferencváros,2025-09-28
Kisvárda,1.76,2.42,-0.66,1.56,2.42,-0.86,0.2,0.0,0.2,1.76,2.42,-0.66,0,4,-4,-3.34,62.2,67.55,50.73,0.94,0.71,314,10,22,9,23.4,12.68,8.94,7,4,25,8,11,147.4,76.93,14.33,12.88,88.3,51.68,2,MTK 4-0 Kisvárda,2025-09-28
MTK,2.42,1.76,0.66,2.42,1.56,0.86,0.0,0.2,-0.2,2.42,1.76,0.66,4,0,4,3.34,37.8,32.45,43.9,0.71,0.94,130,8,9,22,12.68,23.4,14.62,4,7,13,3,13,44.2,23.07,96.93,87.12,82.57,48.32,0,MTK 4-0 Kisvárda,2025-09-28
Puskás,1.31,3.55,-2.24,1.2,2.57,-1.37,0.11,0.22,-0.11,1.31,2.79,-1.48,2,3,-1,1.24,40.3,31.69,45.76,0.68,1.63,141,12,10,23,14.71,14.11,10.73,0,5,13,3,17,20.5,8.06,45.6,75.25,31.33,17.38,1,Paks 3-2 Puskás,2025-09-27
Paks,3.55,1.31,2.24,2.57,1.2,1.37,0.22,0.11,0.11,2.79,1.31,1.48,3,2,1,-1.24,59.7,68.31,54.79,1.63,0.68,285,28,23,10,14.11,14.71,8.06,5,0,54,11,11,233.7,91.94,15.0,24.75,148.93,82.62,3,Paks 3-2 Puskás,2025-09-27
Debrecen,1.22,1.6,-0.38,1.12,1.34,-0.22,0.1,0.26,-0.16,1.22,1.6,-0.38,0,0,0,0.38,62.8,59.61,53.18,0.45,0.43,310,15,14,10,31.11,23.26,7.36,6,2,22,5,14,112.4,70.83,27.73,22.18,66.77,48.75,3,Diósgyőr 0-0 Debrecen,2025-09-27
Diósgyőr,1.6,1.22,0.38,1.34,1.12,0.22,0.26,0.1,0.16,1.6,1.22,0.38,0,0,0,-0.38,37.2,40.39,51.84,0.43,0.45,165,9,10,14,23.26,31.11,24.06,2,6,12,2,9,46.3,29.17,97.27,77.82,70.2,51.25,0,Diósgyőr 0-0 Debrecen,2025-09-27
Kazincbarcika,0.71,2.68,-1.97,0.71,2.4,-1.69,0.0,0.28,-0.28,0.71,2.68,-1.97,0,5,-5,-3.03,55.9,63.04,48.43,0.84,0.28,220,10,9,19,10.71,67.86,8.5,6,2,12,2,13,97.4,55.85,37.27,51.24,73.99,36.17,1,Zalaegerszeg 5-0 Kazincbarcika,2025-09-27
Zalaegerszeg,2.68,0.71,1.97,2.4,0.71,1.69,0.28,0.0,0.28,2.68,0.71,1.97,5,0,5,3.03,44.1,36.96,43.46,0.28,0.84,143,9,19,9,67.86,10.71,11.38,2,6,5,2,11,77.0,44.15,35.47,48.76,130.57,63.83,0,Zalaegerszeg 5-0 Kazincbarcika,2025-09-27
Nyíregyháza Spartacus,1.41,2.03,-0.62,1.16,2.03,-0.87,0.24,0.0,0.24,1.41,2.03,-0.62,2,2,0,0.62,42.3,44.95,50.17,0.66,0.99,186,17,16,12,24.24,12.12,11.14,3,3,19,2,19,76.7,43.93,78.33,84.9,107.13,63.0,2,Újpest 2-2 Nyíregyháza Spartacus,2025-09-26
Újpest,2.03,1.41,0.62,2.03,1.16,0.87,0.0,0.24,-0.24,2.03,1.41,0.62,2,2,0,-0.62,57.7,55.05,46.94,0.99,0.66,219,14,12,16,12.12,24.24,7.55,3,3,14,0,17,97.9,56.07,13.93,15.1,62.93,37.0,4,Újpest 2-2 Nyíregyháza Spartacus,2025-09-26
Zalaegerszeg,0.98,2.33,-1.35,0.79,2.33,-1.54,0.19,0.0,0.19,0.98,2.33,-1.35,0,1,-1,0.35,41.6,46.01,43.98,0.8,0.81,157,11,11,20,13.75,24.69,11.65,9,5,16,4,11,70.5,42.27,105.73,77.48,114.77,61.86,0,MTK 1-0 Zalaegerszeg,2025-09-21
MTK,2.33,0.98,1.35,2.33,0.79,1.54,0.0,0.19,-0.19,2.33,0.98,1.35,1,0,1,-0.35,58.4,53.99,45.4,0.81,0.8,249,9,20,11,24.69,13.75,9.33,5,9,17,5,11,96.3,57.73,30.73,22.52,70.77,38.14,0,MTK 1-0 Zalaegerszeg,2025-09-21
Debrecen,1.9,1.7,0.2,1.84,1.49,0.35,0.06,0.21,-0.15,1.9,1.7,0.2,1,0,1,0.8,39.0,31.18,41.71,1.13,1.38,129,13,15,15,13.27,10.87,22.44,0,5,14,5,10,52.3,25.87,71.67,74.35,68.27,38.94,1,Kisvárda 0-1 Debrecen,2025-09-21
Kisvárda,1.7,1.9,-0.2,1.49,1.84,-0.35,0.21,0.06,0.15,1.7,1.9,-0.2,0,1,-1,-0.8,61.0,68.82,51.11,1.38,1.13,306,20,15,15,10.87,13.27,9.74,5,0,38,9,11,149.9,74.13,24.73,25.65,107.03,61.06,6,Kisvárda 0-1 Debrecen,2025-09-21
Győri ETO,1.53,2.3,-0.77,0.77,2.22,-1.45,0.0,0.07,-0.07,0.77,2.3,-1.53,2,0,2,2.77,47.1,36.72,43.34,0.74,1.9,143,6,8,15,10.81,7.89,8.43,2,0,10,1,15,25.8,15.02,41.27,45.78,40.5,36.65,0,Puskás 0-2 Győri ETO,2025-09-20
Puskás,2.3,1.53,0.77,2.22,0.77,1.45,0.07,0.0,0.07,2.3,0.77,1.53,0,2,-2,-2.77,52.9,63.28,53.8,1.9,0.74,228,25,15,8,7.89,10.81,8.71,0,2,37,6,17,146.0,84.98,48.87,54.22,70.0,63.35,3,Puskás 0-2 Győri ETO,2025-09-20
Újpest,2.09,1.35,0.74,2.0,1.35,0.65,0.1,0.0,0.1,2.09,1.35,0.74,0,2,-2,-2.74,62.3,67.65,53.28,0.87,0.4,319,14,17,10,19.54,25.0,7.0,2,6,12,3,18,205.0,79.98,10.33,9.46,110.07,50.89,0,Kazincbarcika 2-0 Újpest,2025-09-20
Kazincbarcika,1.35,2.09,-0.74,1.35,2.0,-0.65,0.0,0.1,-0.1,1.35,2.09,-0.74,2,0,2,2.74,37.7,32.35,42.2,0.4,0.87,114,5,10,17,25.0,19.54,8.84,6,2,4,0,16,51.3,20.02,98.87,90.54,106.23,49.11,2,Kazincbarcika 2-0 Újpest,2025-09-20
Paks,1.58,2.59,-1.01,1.55,2.57,-1.02,0.04,0.03,0.01,1.58,2.59,-1.01,1,1,0,1.01,55.4,66.16,52.59,1.24,0.65,266,12,15,14,12.1,21.54,7.04,11,3,26,4,11,150.1,76.15,55.93,66.58,170.97,85.5,3,Nyíregyháza Spartacus 1-1 Paks,2025-09-20
Nyíregyháza Spartacus,2.59,1.58,1.01,2.57,1.55,1.02,0.03,0.04,-0.01,2.59,1.58,1.01,1,1,0,-1.01,44.6,33.84,41.55,0.65,1.24,141,5,14,15,21.54,12.1,11.13,3,11,11,2,14,47.0,23.85,28.07,33.42,29.0,14.5,0,Nyíregyháza Spartacus 1-1 Paks,2025-09-20
Diósgyőr,2.45,2.49,-0.04,2.27,2.19,0.08,0.18,0.3,-0.12,2.45,2.49,-0.04,2,2,0,0.04,25.6,21.15,45.32,0.9,1.82,93,7,9,23,10.0,12.64,16.44,0,4,12,2,16,26.1,7.35,132.47,99.4,70.57,33.42,2,Ferencváros 2-2 Diósgyőr,2025-09-19
